,Data,transitivity,grauMedio,average_path_length,modularity,global_average_link_distance,eccentricity,eigenvector,coreness,pagerank,links,oni,flag
358,1979-11-01,0.5666736457914391,24.50995807127883,26.00142861087141,0.8481097262303295,8.507644989336324e-05,35.09931865828092,0.010504929884564541,14.810010482180296,0.00013102725366876308,93530,0.53,1
359,1979-12-01,0.5630059922264217,24.13181341719077,22.72727155344236,0.8419586605006625,8.258813401057563e-05,32.9043501048218,0.010898905198531478,14.555424528301884,0.00013102725366876308,92087,0.69,1
360,1980-01-01,0.5606393222748272,23.55922431865828,25.039275380653834,0.8466872125735573,7.878270405580398e-05,33.857442348008384,0.011640969984147358,14.3125,0.00013102725366876308,89902,0.7,1
361,1980-02-01,0.560797173830737,23.33909853249476,26.95026757650508,0.8494548437747346,7.801122100777853e-05,34.078878406708604,0.011612843608040229,14.175052410901468,0.00013102725366876308,89062,0.39,0
362,1980-03-01,0.5619572892703879,23.523846960167713,25.959431791926733,0.849958284266276,7.882629301801337e-05,34.7332285115304,0.012027819189248263,14.256027253668766,0.00013102725366876308,89767,0.28,0
363,1980-04-01,0.5616225749904805,23.308962264150942,30.109878242697018,0.8460343047115626,7.771845850589452e-05,35.037604821802944,0.01202998996986419,14.128537735849054,0.00013102725366876308,88947,0.34,0
364,1980-05-01,0.5613972036574999,23.207023060796647,27.712123079011,0.8521516366510314,7.7817842445832e-05,37.15421907756813,0.012475660895324892,14.051624737945492,0.00013102725366876308,88558,0.51,1
365,1980-06-01,0.5616254763507325,23.143867924528305,29.97097613260707,0.8420877981027259,7.787052150838502e-05,34.22248427672956,0.012421601625204502,14.015461215932914,0.00013102725366876308,88317,0.59,1
366,1980-07-01,0.5630132795770616,23.13076519916143,28.173721980325755,0.848905965292052,7.795201024469023e-05,34.9312106918239,0.0116983810298155,14.012316561844866,0.00013102725366876308,88267,0.28,0
367,1980-08-01,0.5640262014233197,23.21278825995807,27.021320474496196,0.844095366771511,7.782852663746964e-05,37.335429769392036,0.013440214396346656,14.069706498951778,0.00013102725366876308,88580,-0.11,0
368,1980-09-01,0.5627744953721442,22.95440251572327,44.94826993887615,0.8407000935230068,7.627420855634035e-05,36.5767819706499,0.011810795805488815,13.990566037735848,0.00013102725366876308,87594,-0.07,0
369,1980-10-01,0.5626333711921779,22.91352201257861,28.91606082659086,0.8456303165821352,7.598353889342059e-05,36.641247379454924,0.011995617909854223,13.967636268343814,0.00013102725366876314,87438,-0.02,0
370,1980-11-01,0.5631876621499028,23.150157232704395,42.80905491558074,0.8528923640498708,7.70305758974961e-05,39.0583071278826,0.012476448936048948,14.068527253668766,0.00013102725366876308,88341,0.14,0
371,1980-12-01,0.5641812990678764,23.23034591194969,44.83854863355281,0.850465729511938,7.758508805418486e-05,39.0960429769392,0.01290388844228336,14.029088050314465,0.00013102725366876308,88647,0.22,0
372,1981-01-01,0.5660541530983281,23.558700209643607,36.75005140815063,0.8529614451108081,7.940132797576999e-05,36.07154088050314,0.011493057856355193,14.206367924528301,0.00013102725366876308,89900,-0.38,0
373,1981-02-01,0.5661634747729732,23.350366876310268,39.046893368025756,0.8526895994172518,7.82228202007627e-05,39.9207285115304,0.009451736103613712,14.209381551362686,0.00013102725366876308,89105,-0.62,0
374,1981-03-01,0.5658581054261542,23.2667714884696,40.17178814786976,0.8487824364637445,7.77908747496327e-05,36.01991614255765,0.017773864592925855,14.140199161425574,0.00013102725366876308,88786,-0.51,0
375,1981-04-01,0.5653967771928665,23.162997903563944,29.211446531265093,0.8555921061818591,7.739389309174706e-05,38.61124213836478,0.009417501626470532,13.996593291404615,0.00013102725366876314,88390,-0.29,0
376,1981-05-01,0.5662476308662598,23.224842767295605,41.11564443774113,0.8508226856018073,7.768999875627924e-05,38.50183438155136,0.009020387511914802,14.045990566037734,0.00013102725366876308,88626,-0.3,0
377,1981-06-01,0.5657291121081723,23.156970649895182,38.612919531031295,0.8501048018303855,7.72871896807346e-05,36.610980083857434,0.008869118435704674,14.05083857442348,0.00013102725366876308,88367,-0.19,0
378,1981-07-01,0.5667067060179678,23.411425576519925,25.01938458159329,0.8475240543812823,7.856281053433809e-05,37.674266247379464,0.008558514817398869,14.195099580712789,0.00013102725366876308,89338,-0.37,0
379,1981-08-01,0.5660193692623008,23.46305031446541,24.720444949391304,0.8499150592687778,7.919242304373982e-05,36.9857180293501,0.008644064884352431,14.150026205450736,0.00013102725366876308,89535,-0.32,0
380,1981-09-01,0.5684062890793228,23.90487421383648,28.53273541911001,0.8532744822480429,8.286063478205173e-05,29.79140461215933,0.007492800556378055,14.463705450733752,0.00013102725366876308,91221,-0.04,0
381,1981-10-01,0.5703508891728692,24.98244234800839,34.44820304303285,0.8512877317745517,9.760178117945385e-05,33.98388364779874,0.01240696059129132,15.056341719077569,0.00013102725366876308,95333,-0.11,0
382,1981-11-01,0.5952916342656783,26.932389937106922,31.71306957964411,0.8265824098548438,0.0001386706426934465,30.03406708595388,0.01874617999166209,16.296252620545072,0.00013102725366876308,102774,-0.23,0
383,1981-12-01,0.6798251365465068,30.676100628930822,39.528943990734035,0.8068963227994109,0.0002179196841970896,30.370151991614257,0.02760365373046746,18.963836477987424,0.00013102725366876308,117060,-0.11,0
384,1982-01-01,0.8001513539045291,33.255503144654085,48.55306413182245,0.7746653005672754,0.0002574127561679399,31.70623689727463,0.034648236599608265,21.74567610062893,0.00013102725366876308,126903,0.11,0
385,1982-02-01,0.8093774264430686,36.05686582809224,23.88794946245687,0.7612671177660211,0.00033914514446164393,29.38115828092243,0.03849859545769426,24.063679245283016,0.00013102725366876308,137593,-0.15,0
386,1982-03-01,0.8104715099021945,36.037211740041926,18.42313499333926,0.7544811868389155,0.00034484836298673364,29.89033018867925,0.038561176596721064,24.125,0.00013102725366876308,137518,0.25,0
387,1982-04-01,0.7554895126192192,34.893343815513624,15.247371934295368,0.7824077861121012,0.0003289011631475347,19.869889937106922,0.034993674661863414,22.684486373165623,0.00013102725366876308,133153,0.45,0
388,1982-05-01,0.6837247663905465,31.926100628930822,15.087441177674535,0.7995708675078037,0.0002282211197318418,19.18632075471698,0.028082548551764574,19.82219601677149,0.00013102725366876308,121830,0.72,1
389,1982-06-01,0.6022954323366762,28.74004192872117,15.323235254686349,0.8273636423422575,0.00014935667629652002,20.136137316561843,0.019761837372899282,17.328747379454928,0.00013102725366876308,109672,0.8,1
390,1982-07-01,0.6100044228429843,27.78511530398323,15.860537929118976,0.8227438666675206,0.000139112671804254,20.630110062893078,0.017156497332619286,16.97444968553459,0.00013102725366876308,106028,0.64,1
391,1982-08-01,0.6257413992793236,27.432651991614257,18.004115502335587,0.8344014972334491,0.00013314524495539493,21.057389937106922,0.017277672880213292,16.835560796645698,0.00013102725366876308,104683,0.93,1
392,1982-09-01,0.6255067198542279,27.43422431865828,29.89717569733079,0.8323566107833557,0.00014051368871113414,20.906053459119498,0.01843605726192826,16.864910901467507,0.00013102725366876314,104689,1.64,1
393,1982-10-01,0.6333957947245092,27.99004192872117,22.173549933007997,0.818662415591295,0.0001606387381591829,21.94903039832285,0.020677725124149032,17.14937106918239,0.00013102725366876308,106810,2.16,1
394,1982-11-01,0.6518230706784262,28.73244234800839,22.662339419069358,0.8234564502397275,0.0001831167588845845,22.79703878406709,0.023191220048254097,17.842767295597483,0.00013102725366876308,109643,2.09,1
395,1982-12-01,0.6381938636819146,29.38050314465409,17.99890178179208,0.8226251197500642,0.00020149286109805218,20.90697064989518,0.024123301110000942,18.066430817610065,0.00013102725366876308,112116,2.28,1
396,1983-01-01,0.6269594167483227,29.491352201257858,18.864254803657264,0.8175724170676609,0.00019670241392360518,22.862028301886788,0.023244342722585132,18.080057651991613,0.00013102725366876308,112539,2.32,1
397,1983-02-01,0.6035167773377887,28.366876310272538,16.438205617217864,0.8299816894432508,0.00018300694047335448,22.75825471698113,0.021284340410136004,17.31014150943396,0.00013102725366876308,108248,1.94,1
398,1983-03-01,0.5763306445680191,28.267295597484285,22.281886171571493,0.8355635582831216,0.00019950395367943348,21.862945492662472,0.021614756842998684,17.13770964360587,0.00013102725366876308,107868,1.49,1
399,1983-04-01,0.5800375682695463,27.746331236897273,28.289616556322866,0.8318929214724278,0.00020339508977528623,22.335560796645698,0.018768263677135685,16.80935534591195,0.00013102725366876308,105880,1.19,1
400,1983-05-01,0.5816785114565325,27.375,30.502590874637736,0.8409847931225969,0.00019850999906829736,23.983752620545072,0.01880626928172939,16.598008385744233,0.00013102725366876308,104463,1.18,1
401,1983-06-01,0.5969370723245826,27.33674004192872,23.110663238632444,0.841728128439838,0.00020497805529146303,24.332940251572328,0.018811955409142392,16.602332285115303,0.00013102725366876308,104317,0.82,1
402,1983-07-01,0.6000091387440863,26.622117400419288,23.80329091834669,0.8496381110090675,0.00016746327230256748,26.128799790356393,0.017401234362908816,16.124606918238992,0.00013102725366876308,101590,0.17,0
403,1983-08-01,0.5823460322434091,25.289832285115303,28.668699503597132,0.8449728807200309,0.00011070960675162278,27.181210691823896,0.013257980158810656,15.283542976939206,0.00013102725366876308,96506,-0.04,0
404,1983-09-01,0.5744372496170427,24.37866876310273,26.550586410061353,0.8550575720722409,9.300897820930692e-05,29.92334905660377,0.012799632431703062,14.712526205450736,0.00013102725366876308,93029,-0.36,0
